key,locales_present,locale_count,reference_hint,availability,feature_id,source,evidence_level
comfyUISettings.tabConfig,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
comfyUISettings.tabConsole,en;zh,2,dynamic-or-unreferenced,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
comfyUISettings.tabSnapshots,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
comfyUISettings.tabStatus,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
comfyUISettings.tabStorage,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
comfyUISettings.tabUpdate,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
comfyUISettings.title,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
comfyUISettings.viewCustomPathDetails,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
comfyUISettings.yamlTag,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.advanced,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.autoDownloadOutputs,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.back,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.backToDashboard,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.browse,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.browserPartition,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.cancel,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.close,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.continue,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.copy,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.copyError,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.default,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.dismiss,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.done,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.download,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.envVars,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.extract,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.installInfo,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.installMethod,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.installed,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.launchMode,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.launchModeConsole,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.launchModeWindow,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.launchSettings,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.learnMore,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.loading,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.location,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.name,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.namePlaceholder,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.noItems,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.or,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.partitionShared,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.partitionUnique,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.perInstallInputDir,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.perInstallModelDirs,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.perInstallOutputDir,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.port,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.portConflict,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.portConflictAsk,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.portConflictAuto,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.release,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.resetDefault,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.startingComfyUI,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.startupArgs,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.tabSettings,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.tabSnapshots,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.tabStatus,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.tabUpdate,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.useSharedInputOutput,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.useSharedModels,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
common.useSharedOutputDir,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.connectedTo,en;zh,2,dynamic-or-unreferenced,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.copy,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.disconnect,en;zh,2,dynamic-or-unreferenced,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.openInBrowser,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.paste,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.processCrashed,en;zh,2,dynamic-or-unreferenced,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.processExited,en;zh,2,dynamic-or-unreferenced,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.restartSession,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.selectAll,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.sessionEnded,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.shellLabel,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.stop,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.stopping,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
console.title,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
contextMenu.copy,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
contextMenu.copyImage,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
contextMenu.copyLinkAddress,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
contextMenu.cut,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
contextMenu.openLinkInBrowser,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
contextMenu.paste,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
contextMenu.saveImage,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
contextMenu.selectAll,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.confirmStopLocal.confirmLabel,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.confirmStopLocal.message,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.confirmStopLocal.title,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.launchedAgo,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.migrateBannerAction,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.migrateBannerDesc,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.migrateBannerSkip,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.migrateBannerTitle,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.neverLaunched,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.telemetryNotice,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
dashboard.telemetrySettings,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.addModels,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptConfirm,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptConfirmMessage,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptConfirmTitle,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptDetail,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptRetry,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptSourceMissingMessage,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptSourceMissingTitle,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptTccMessage,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptTccTitle,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptUseAnyway,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptVenvBrokenMessage,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptPromptVenvBrokenTitle,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptSourceMissingFailed,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
desktop.adoptStepAllocate,en;zh,2,literal-reference,active,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/locales/en.json; projects/comfy/Comfy-Desktop/locales/zh.json,code-inferred
